time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2024/07/10/17:04:12.047573,17544,1700605136,226878982,,0.214233398,-2.147827148,-2.026977539,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0.061035156,-0.48828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.401953131,-0.057421874,9.876562119,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:12.147117,17545,1700605136,326384535,,0.219726563,-2.153320313,-2.065429688,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.244140625,0,-0.305175781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.325390637,0.162695318,9.460253716,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:12.246795,17546,1700605136,426076975,,0.214233398,-2.147827148,-2.070922852,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.183105469,0.244140625,0.610351563,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.248828128,0.095703125,9.575098038,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:12.346379,17547,1700605136,525763637,,0.230712891,-2.164306641,-2.076416016,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.098632813,-0.305175781,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.358886719,-0.177050784,9.9004879,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:12.447437,17548,1700605136,625290745,,0.219726563,-2.175292969,-2.098388672,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,-0.061035156,-0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.263183594,0.100488283,9.685155869,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:12.545652,17549,1700605136,724919427,,0.219726563,-2.175292969,-2.131347656,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.427246094,0,-0.305175781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.334960938,-0.033496093,9.876562119,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:12.645276,17550,1700605136,824562293,,0.192260742,-2.175292969,-2.125854492,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.366210938,0,0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315820307,0.004785156,9.81435585,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:12.746623,17551,1700605136,924275807,,0.17578125,-2.158813477,-2.142333984,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.366210938,0,-0.427246094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.492871106,-0.05263672,9.886133194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:12.844642,17552,1700605137,23939951,,0.17578125,-2.153320313,-2.169799805,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,-0.061035156,-0.305175781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.421093762,0.028710937,9.828710556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:12.944263,17553,1700605137,123469022,,0.170288086,-2.142333984,-2.180786133,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,-0.183105469,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315820307,0.090917967,9.938769341,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:13.049117,17554,1700605137,223152332,,0.197753906,-2.147827148,-2.208251953,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.183105469,-0.183105469,-0.854492188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.445019543,-0.114843749,9.938769341,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:13.147778,17555,1700605137,322868365,,0.192260742,-2.147827148,-2.219238281,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.549316406,0.122070313,0.061035156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.478515625,0.014355469,9.876562119,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:13.243126,17556,1700605137,422404973,,0.164794922,-2.13684082,-2.208251953,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.427246094,-0.122070313,0.305175781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.234472662,0.181835935,9.685155869,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:13.342766,17557,1700605137,522019062,,0.14831543,-2.142333984,-2.197265625,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.183105469,0,0.061035156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.401953131,0.076562501,9.737792969,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:13.442109,17558,1700605137,621675076,,0.159301758,-2.131347656,-2.208251953,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.183105469,0.061035156,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.392382801,0.019140625,9.699511528,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:13.541940,17559,1700605137,721333387,,0.170288086,-2.114868164,-2.213745117,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.244140625,0.061035156,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.334960938,0.08613281,9.70908165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:13.641569,17560,1700605137,820992549,,0.181274414,-2.125854492,-2.235717773,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,-0.061035156,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.473730475,0.028710937,9.929199219,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:13.740895,17561,1700605137,920541676,,0.164794922,-2.109375,-2.208251953,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.48828125,0.427246094,0.9765625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.248828128,-0.167480469,9.919629097,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:13.841268,17562,1700605138,20249004,,0.159301758,-2.120361328,-2.153320313,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.122070313,-0.183105469,0.793457031,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.263183594,-0.028710937,9.967480659,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:13.941053,17563,1700605138,119979703,,0.153808594,-2.114868164,-2.070922852,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.244140625,0.122070313,0.793457031,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.37802735,0.071777344,9.828710556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:14.040808,17564,1700605138,219463645,,0.093383789,-2.120361328,-1.977539063,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.244140625,0,0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.162695318,0.119628906,9.297558784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:14.141666,17565,1700605138,319096104,,0.115356445,-2.109375,-1.939086914,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.244140625,0.122070313,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.502441406,0.076562501,9.800000191,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:14.244148,17566,1700605138,418715600,,0.120849609,-2.098388672,-1.944580078,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.366210938,0.183105469,0.061035156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.430664063,0.043066405,9.953125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:14.339255,17567,1700605138,518407207,,0.109863281,-2.092895508,-1.966552734,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.427246094,0.061035156,-0.732421875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.349316418,-0.004785156,9.819140434,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:14.438592,17568,1700605138,618099925,,0.093383789,-2.076416016,-1.96105957,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.549316406,0.122070313,0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.177050784,0.124414064,9.651659966,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:14.538278,17569,1700605138,717600570,,0.098876953,-2.076416016,-1.939086914,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,-0.122070313,-0.061035156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.311035156,0.129199222,9.809570313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:14.638266,17570,1700605138,817310510,,0.115356445,-2.076416016,-1.96105957,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0.122070313,-0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.287109375,0,9.823925972,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:14.737835,17571,1700605138,917093079,,0.131835938,-2.070922852,-1.972045898,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,-0.183105469,-0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.220117182,0.114843749,9.747363091,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:14.837360,17572,1700605139,16623854,,0.197753906,-2.076416016,-2.076416016,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,-0.122070313,-1.342773438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.296679676,0.090917967,9.493749619,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:14.937077,17573,1700605139,116363589,,0.153808594,-2.08190918,-2.219238281,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.427246094,0.061035156,-2.075195313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.258398443,0.057421874,9.651659966,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:15.036290,17574,1700605139,215836513,,0.14831543,-2.092895508,-2.466430664,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.061035156,-0.48828125,-2.685546875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.349316418,0.090917967,9.776074409,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:15.137091,17575,1700605139,315513842,,0.159301758,-2.103881836,-2.708129883,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.427246094,-0.305175781,-2.380371094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.392382801,-0.066992186,9.9004879,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:15.235981,17576,1700605139,415279800,,0.170288086,-2.109375,-2.900390625,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.244140625,-0.793457031,-1.159667969,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.062207032,0.239257813,9.493749619,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:15.335515,17577,1700605139,514834834,,0.181274414,-2.114868164,-3.01574707,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.183105469,0,-0.9765625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.349316418,0.047851563,9.790430069,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:15.438255,17578,1700605139,614494126,,0.197753906,-2.114868164,-3.125610352,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.915527344,-0.122070313,-1.586914063,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.454589844,0.038281251,9.498535156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:15.534615,17579,1700605139,714238028,,0.20324707,-2.114868164,-3.218994141,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,-0.061035156,-1.098632813,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.38759765,-0.071777344,9.742578506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:15.634413,17580,1700605139,813789025,,0.214233398,-2.109375,-3.301391602,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.244140625,0.122070313,-0.854492188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.406738281,0.129199222,9.689941406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:15.734154,17581,1700605139,913426502,,0.20324707,-2.092895508,-3.356323242,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0.061035156,-0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.287109375,0.019140625,9.809570313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:15.834256,17582,1700605140,12993462,,0.197753906,-2.087402344,-3.361816406,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.610351563,0,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.349316418,-0.110058591,10.16367149,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:15.933226,17583,1700605140,112628958,,0.252685547,-2.065429688,-3.290405273,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.061035156,-0.122070313,0.427246094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.311035156,0.057421874,9.728222847,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:16.033348,17584,1700605140,212395934,,0.263671875,-2.070922852,-3.323364258,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.305175781,-0.122070313,-0.854492188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.416308582,0,9.977050781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:16.132474,17585,1700605140,311855914,,0.269165039,-2.076416016,-3.33984375,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.19140625,0.157910153,9.484179497,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:16.232057,17586,1700605140,411684352,,0.269165039,-2.065429688,-3.323364258,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.183105469,0,-0.122070313,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.263183594,0.177050784,9.503320694,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:16.332218,17587,1700605140,511354829,,0.258178711,-2.070922852,-3.31237793,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,0.061035156,0.366210938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.37802735,0.057421874,9.685155869,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:16.431405,17588,1700605140,610962178,,0.241699219,-2.059936523,-3.295898438,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,0.061035156,0.305175781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315820307,-0.028710937,9.914843559,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:16.530859,17589,1700605140,710534248,,0.247192383,-2.048950195,-3.290405273,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.48828125,-0.122070313,-0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.392382801,-0.081347659,9.890917778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:16.637531,17590,1700605140,810104967,,0.258178711,-2.054443359,-3.301391602,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.061035156,-0.061035156,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.330175787,-0.038281251,9.694726944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:16.730844,17591,1700605140,909840629,,0.252685547,-2.054443359,-3.268432617,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.244140625,-0.793457031,0.366210938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.071777344,-0.004785156,10.07275391,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:16.830058,17592,1700605141,9425292,,0.258178711,-2.065429688,-3.301391602,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.427246094,0,0.061035156,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.363671869,-0.138769537,10.06796837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:16.929828,17593,1700605141,109129714,,0.241699219,-2.059936523,-3.295898438,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.305175781,0,0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.38759765,0.114843749,9.890917778,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:17.029294,17594,1700605141,208654452,,0.32409668,-2.059936523,-3.273925781,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,0,-0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.244042963,-0.224902347,10.41728497,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:17.129088,17595,1700605141,308420909,,0.32409668,-2.048950195,-3.290405273,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.366210938,0.244140625,-0.183105469,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.282324225,0.047851563,9.886133194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:17.228736,17596,1700605141,408091775,,0.335083008,-2.037963867,-3.323364258,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.183105469,0.061035156,-0.48828125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.344531238,0.114843749,9.886133194,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:17.327919,17597,1700605141,507564847,,0.368041992,-2.026977539,-3.361816406,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.549316406,0.122070313,-0.244140625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.406738281,0.157910153,9.771288872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:17.430672,17598,1700605141,607210417,,0.362548828,-2.015991211,-3.383789063,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.48828125,0.122070313,-0.366210938,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.277539074,0.234472662,9.675585747,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:17.534693,17599,1700605141,706862098,,0.368041992,-2.021484375,-3.444213867,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.366210938,-0.061035156,-0.671386719,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.344531238,0.138769537,9.618164063,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:17.627187,17600,1700605141,806538094,,0.368041992,-2.010498047,-3.460693359,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.061035156,0,-0.305175781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.392382801,-0.019140625,9.819140434,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:17.726796,17601,1700605141,906066739,,0.373535156,-2.005004883,-3.460693359,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,-0.122070313,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.38759765,0.138769537,9.627734184,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:17.827705,17602,1700605142,5809586,,0.368041992,-2.010498047,-3.48815918,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.122070313,0.061035156,-0.854492188,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.425878912,0.306250006,9.560742378,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2024/07/10/17:04:17.931720,17603,1700605142,105531600,,0.390014648,-1.999511719,-3.537597656,0,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0.061035156,-0.427246094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.344531238,0.019140625,9.661230087,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
